Grid_ID,Temperature_Difference_Mid_Century,Temperature_Difference_End_of_Century
1041,2.0967255,4.3087616
1042,2.111023,4.290268
1043,2.1270294,4.3055115
1044,2.1100616,4.3032837
1045,2.08461,4.2864532
1046,2.0715485,4.2780457
1047,2.0798645,4.292267
1048,2.0702515,4.299103
1049,2.0457916,4.2946777
1050,2.044632,4.3001556
1051,2.0465698,4.3117523
1052,2.037094,4.3069305
1053,2.0162048,4.301483
1054,2.005478,4.3064575
1055,2.000412,4.3002014
1056,2.007721,4.2799683
1057,2.0069885,4.278015
1058,2.0051117,4.2662506
1059,1.9998779,4.2586823
1060,1.9893799,4.250183
1061,1.9699554,4.2477875
1062,1.9609222,4.251175
1063,1.9599609,4.2464905
1064,1.9569397,4.254486
1065,1.9635315,4.2635345
1066,1.9611511,4.27388
1067,1.9639435,4.28891
1068,1.96344,4.2930603
1069,1.9626617,4.292282
1070,1.9751587,4.3109894
1071,1.9716187,4.322281
1072,1.9754333,4.3312073
1073,1.9815063,4.3410645
1074,1.991684,4.3529205
1075,1.9945221,4.370453
1076,2.0130615,4.3976593
1077,2.0121307,4.417267
1078,2.014145,4.422699
1079,2.020523,4.443222
1080,2.0332642,4.462631
1081,2.042099,4.4826508
1082,2.0614166,4.5128174
1083,2.0634155,4.533203
1084,2.078247,4.5564423
1085,2.0999603,4.5897217
1086,2.1127777,4.6092987
1087,2.1282654,4.6287384
1088,2.1407166,4.6488495
1089,2.1519928,4.6728363
1090,2.1663818,4.702179
1091,2.18956,4.7326965
1092,2.2011108,4.7659607
1093,2.215683,4.800308
1094,2.2366486,4.8473816
1095,2.2626953,4.8900757
1096,2.2696533,4.9043274
1097,2.281067,4.9316864
1098,2.2917633,4.951477
1099,2.312378,4.9873047
1100,2.3116913,5.0176544
1101,2.3308563,5.044693
1102,2.3382568,5.0649414
1103,2.347824,5.094513
1104,2.3600311,5.1235504
1105,2.377365,5.146347
1106,2.3838043,5.1647186
1107,2.384262,5.1707764
1108,2.3875885,5.198044
1109,2.391098,5.2223053
1110,2.3987122,5.253067
1111,2.4036255,5.270645
1112,2.415268,5.298767
1113,2.4302368,5.3123474
1114,2.4313965,5.322693
1115,2.4413452,5.3513794
1116,2.4459991,5.3691254
1117,2.4645844,5.3988647
1118,2.4611359,5.4045715
1119,2.4604797,5.426758
1120,2.4650726,5.432358
1121,2.4669952,5.4562683
1122,2.4872131,5.470108
1123,2.4667206,5.4663696
1124,2.463974,5.4731445
1125,2.4603577,5.496002
1126,2.4552917,5.488449
1127,2.4566498,5.5268555
1128,2.4355469,5.533432
1129,2.4345856,5.54097
1130,2.4596558,5.545517
1131,2.4376068,5.5245514
1132,2.452011,5.5575714
1133,2.4536133,5.5618744
1134,2.4472198,5.570114
1135,2.454605,5.583435
1136,2.4556732,5.6035614
1137,2.4400635,5.5951843
1138,2.4546967,5.6362762
1139,2.4545135,5.650589
1140,2.463028,5.665024
1141,2.485611,5.680542
1142,2.4839172,5.6664886
1143,2.4828796,5.6832275
1144,2.4929657,5.683838
1145,2.479477,5.702835
1146,2.47406,5.714386
1147,2.4699707,5.7262573
1148,2.4566193,5.743042
1149,2.4585266,5.752228
1150,2.451706,5.7496185
1151,2.4713135,5.765442
1152,2.4775085,6.035202
1153,2.482132,6.0447693
1154,2.470398,6.037323
1155,2.4368896,6.037033
1156,2.437149,6.0487213
1157,2.4408264,6.0657196
1158,2.431076,6.070938
1159,2.4322662,6.062729
1160,2.4053802,6.048355
1161,2.4411774,6.06192
1162,2.4305725,6.0286255
1163,2.4008636,5.9962006
1164,2.3621216,5.9747314
1165,2.3542023,5.9521027
1166,2.3237762,5.935623
1167,2.3097534,5.895462
1168,2.296051,5.8291473
1169,2.257553,5.7832947
1170,2.245346,5.7587585
1171,2.2351074,5.72937
1172,2.2266846,5.697357
1173,2.1906128,5.6424866
1174,2.1703491,5.60376
1175,2.167282,5.5641327
1176,2.1516724,5.5153656
1177,2.1352386,5.4954224
1178,2.127121,5.492676
1179,2.1269531,5.480728
1180,2.117035,5.47493
1181,2.0944824,5.4390717
1182,2.0792847,5.4195404
1183,2.0684662,5.403488
1184,2.0641937,5.397751
1185,2.0623627,5.384964
1186,2.081833,5.383377
1187,2.0740662,5.3839874
1188,2.0744934,5.3893433
1189,2.0718842,5.3891296
1190,2.0706635,5.400482
1191,2.0558167,5.3979187
1192,2.058792,5.412216
1193,2.0595093,5.40506
1194,2.074936,5.436432
1195,2.062851,5.447159
1196,2.0722504,5.4686127
1197,2.0742188,5.467819
1198,2.0897675,5.4867554
1199,2.0833282,5.4851227
1200,2.1003418,5.5010986
1201,2.0948486,5.5098267
1202,2.10083,5.5290985
1203,2.0931091,5.5179443
1204,2.0849457,5.5147705
1205,2.0747986,5.5108795
1206,2.072647,5.530075
1207,2.0876617,5.560013
1208,2.092926,5.571289
1209,2.1041565,5.5866394
1210,2.0977478,5.560959
1211,2.1021118,5.5665436
1212,2.0979767,5.5642548
1213,2.091507,5.559021
1214,2.086563,5.545105
1215,2.063736,5.521744
1216,2.0561066,5.512329
1217,2.073944,5.500946
1218,2.072464,5.4699554
1219,2.0670013,5.457962
1220,2.078949,5.45636
1221,2.084793,5.4223175
1222,2.067047,5.3859406
1223,2.0634613,5.3625183
1224,2.0514984,5.3447723
1225,2.0490875,5.308182
1226,2.0369263,5.2664185
1227,2.0112305,5.2249146
1228,1.9997101,5.211334
1229,1.9981384,5.191559
1230,2.0065765,5.17778
1231,1.9936371,5.141342
1232,2.0095673,5.134201
1233,2.0158844,5.1121826
1234,1.9988708,5.105423
1235,1.982666,5.094101
1236,1.9648895,5.0733643
1237,1.9751587,5.079773
1238,1.9860992,5.0893707
1239,1.9772949,5.081436
1240,1.9931488,5.0779724
1241,2.0018158,5.0939484
1242,2.0079346,5.0923004
1243,2.0049896,5.1100006
1244,2.0321045,5.131485
1245,2.0517883,5.1474915
1246,2.0638885,5.1800385
1247,2.060913,5.188019
1248,2.054535,5.2109222
1249,2.0672607,5.243469
1250,2.0852814,5.2624664
1251,2.0859985,5.282028
1252,2.090393,5.277603
1253,2.1131897,5.296295
1254,2.136551,5.3288727
1255,2.156311,5.3598785
1256,2.1879425,5.3790283
1257,2.1946716,5.4250183
1258,2.19281,5.4134827
1259,2.2122498,5.4385986
1260,2.2350616,5.448822
1261,2.2453308,5.4706116
1262,2.2702637,5.4866333
1263,2.2852325,5.5039062
1264,2.300888,5.50737
1265,2.3029785,5.499069
1266,2.3251495,5.490097
1267,2.3206787,5.4714966
1268,2.3280334,5.46669
1269,2.3387146,5.427902
1270,2.3126068,5.4194183
1271,2.3109436,5.41391
1272,2.3153992,5.4065094
1273,2.291687,5.373871
1274,2.2825623,5.334259
1275,2.2568817,5.3102264
1276,2.2419739,5.2902985
1277,2.2311401,5.2624817
1278,2.2109985,5.2177277
1279,2.1825714,5.1749115
1280,2.1831055,5.133362
1281,2.1712952,5.0888214
1282,2.146515,5.0546265
1283,2.114151,5.008301
1284,2.112152,4.966461
1285,2.088501,4.9301605
1286,2.0668793,4.889679
1287,2.0405426,4.8373566
1288,2.032608,4.788788
1289,2.0291595,4.7580566
1290,2.0241852,4.71492
1291,2.0186768,4.6843414
1292,2.0018158,4.6388855
1293,2.000061,4.6107483
1294,1.9840698,4.5794373
1295,1.9874725,4.5545807
1296,1.9913788,4.5397034
1297,1.9907532,4.523346
1298,1.9912567,4.501709
1299,1.9902039,4.4799194
1300,1.9954376,4.4776764
1301,2.0029144,4.467514
1302,2.0259552,4.4608917
1303,2.0380402,4.446884
1304,2.0370636,4.447815
1305,2.045105,4.4549255
1306,2.0542297,4.4663086
1307,2.0722046,4.482361
1308,2.0975952,4.471466
1309,2.0976562,4.4785156
1310,2.1169128,4.4929047
1311,2.1287384,4.516678
1312,2.1338654,4.525772
1313,2.1496277,4.5485535
1314,2.1515503,4.565628
1315,2.167572,4.590515
1316,2.1772308,4.6023865
1317,2.192871,4.627289
1318,2.1906433,4.639557
1319,2.2123108,4.6572266
1320,2.218521,4.657364
1321,2.226242,4.673218
1322,2.2224884,4.690979
1323,2.2366028,4.6985626
1324,2.2233276,4.702484
1325,2.2172546,4.70018
1326,2.2276306,4.7015686
1327,2.229721,4.714432
1328,2.2386017,4.7253113
1329,2.2423859,4.7402496
1330,2.2370453,4.7336884
1331,2.2336578,4.7287445
1332,2.2264404,4.7117157
1333,2.2199097,4.7165833
1334,2.2178497,4.706314
1335,2.2224884,4.710663
1336,2.203354,4.6797333
1337,2.1901398,4.659027
1338,2.1776886,4.6239014
1339,2.1704407,4.5904083
1340,2.1613007,4.5624695
1341,2.1507568,4.5366364
1342,2.1351929,4.513565
1343,2.123108,4.4854736
1344,2.0973969,4.4384003
1345,2.0721283,4.3835297
1346,2.0451202,4.331436
1347,2.0220947,4.2900085
1348,2.0107422,4.2438507
1349,1.99469,4.1850586
1350,1.9528961,4.1268463
1351,1.9413147,4.073883
1352,1.9277649,4.0248566
1353,1.897934,3.9725342
1354,1.8886108,3.9365997
1355,1.8660431,3.895523
1356,1.8614502,3.859909
1357,1.8367767,3.8191528
1358,1.8197174,3.7756805
1359,1.7953644,3.720749
1360,1.7784424,3.680832
1361,1.7753143,3.6446228
1362,1.7565765,3.612442
1363,1.7495728,3.5877228
1364,1.7450562,3.5644531
1365,1.727768,3.529831
1366,1.7112732,3.507492
1367,1.705246,3.48349
1368,1.6966553,3.460846
1369,1.6946869,3.4416046
1370,1.6960297,3.4245758
1371,1.6936951,3.405243
1372,1.6885834,3.391739
1373,1.6726532,3.371109
1374,1.6711426,3.3546906
1375,1.6696167,3.3458862
1376,1.6666718,3.3369904
1377,1.6683655,3.3257446
1378,1.6773376,3.323059
1379,1.6743622,3.3219757
1380,1.6818085,3.3276672
1381,1.6808167,3.3248749
1382,1.6808014,3.329132
1383,1.6862793,3.3370056
1384,1.6887512,3.3436127
1385,1.7079773,3.3603973
1386,1.7190399,3.3771515
1387,1.7240753,3.3786469
1388,1.7307587,3.3968506
1389,1.7356415,3.4068909
1390,1.7469788,3.410736
1391,1.7513733,3.4251251
1392,1.7532959,3.4489288
1393,1.7755127,3.4737244
1394,1.7864838,3.4936066
1395,1.8079224,3.525879
1396,1.8240967,3.556366
1397,1.832016,3.579483
1398,1.8416748,3.6047363
1399,1.8595734,3.628128
1400,1.8752747,3.6611633
1401,1.8917084,3.6952362
1402,1.8938446,3.699051
1403,1.9128723,3.7204895
1404,1.9412079,3.7779846
1405,1.9646301,3.789978
1406,1.9807281,3.8049316
1407,1.9919128,3.8269043
1408,2.0161896,3.8667603
1409,2.0326996,3.9056702
1410,2.0542145,3.947235
1411,2.066864,3.9615479
1412,2.0960999,3.991745
1413,2.1240845,4.029999
1414,2.1296844,4.0511017
1415,2.1412811,4.0934753
1416,2.1680908,4.097122
1417,2.1517487,4.1114807
1418,2.134018,4.1128387
1419,2.131897,4.132843
1420,2.131607,4.1389465
1421,2.1184998,4.1427
1422,2.1273804,4.1515503
1423,2.1358948,4.1678467
1424,2.1347198,4.159607
1425,2.1148071,4.1412354
1426,2.0987244,4.1580048
1427,2.0772705,4.1923523
1428,2.0640259,4.1862946
1429,2.0390778,4.1770477
1430,2.0350494,4.1822205
1431,2.0194244,4.1545563
1432,2.0177307,4.1357574
1433,2.0163574,4.1492615
1434,1.9919739,4.1328125
1435,1.9738159,4.1009216
1436,1.9554749,4.077072
1437,1.9285278,4.0621185
1438,1.9066925,4.022064
1439,1.8915253,4.0166626
1440,1.8883514,4.0076447
1441,1.877945,4.0031433
1442,1.8672333,3.9868622
1443,1.8627167,3.9807434
1444,1.8327942,3.958191
1445,1.8094482,3.9358063
1446,1.7936096,3.9231415
1447,1.7742004,3.9054413
1448,1.759018,3.8970032
1449,1.7628632,3.90654
1450,1.7665863,3.906479
1451,1.7350311,3.8797455
1452,1.7430267,3.873413
1453,1.7411957,3.872467
1454,1.7496796,3.8756866
1455,1.7527618,3.883789
1456,1.7539978,3.8937378
1457,1.7550201,3.897766
1458,1.7717438,3.9105072
1459,1.7723541,3.92659
1460,1.7739716,3.9365387
1461,1.7796783,3.9470978
1462,1.7835236,3.960022
1463,1.8007355,3.9835358
1464,1.817627,4.005295
1465,1.8264008,4.0265656
1466,1.8394928,4.049225
1467,1.8561859,4.0695496
1468,1.8749847,4.09639
1469,1.8845367,4.120468
1470,1.8968658,4.144287
1471,1.9159698,4.1690063
1472,1.9231873,4.198105
1473,1.9442291,4.228012
1474,1.9651184,4.2612305
1475,1.9883575,4.298294
1476,2.006424,4.3332214
1477,2.0178223,4.3641357
1478,2.033142,4.4015503
1479,2.0510101,4.435852
1480,2.0679626,4.4684906
1481,2.0921783,4.504074
1482,2.1195374,4.546509
1483,2.133072,4.5850525
1484,2.1548462,4.6199493
1485,2.163147,4.6561737
1486,2.1805573,4.694504
1487,2.2034302,4.7358856
1488,2.2279053,4.7771606
1489,2.2464294,4.813553
1490,2.2573853,4.8330383
1491,2.27771,4.8746033
1492,2.2902527,4.912201
1493,2.3066254,4.936722
1494,2.3185577,4.972
1495,2.3345032,5.0130005
1496,2.360962,5.0366516
1497,2.364441,5.0574036
1498,2.377243,5.0872498
1499,2.3884735,5.1065063
1500,2.4126434,5.147049
1501,2.4141846,5.166992
1502,2.4098816,5.165268
1503,2.4085388,5.199463
1504,2.4186554,5.2169037
1505,2.4170685,5.240494
1506,2.4358215,5.2572784
1507,2.4500122,5.281479
1508,2.445694,5.297226
1509,2.4394226,5.309601
1510,2.4396057,5.336334
1511,2.4500427,5.358429
1512,2.4553375,5.393341
1513,2.4711914,5.4093933
1514,2.4620209,5.4148865
1515,2.456009,5.45253
1516,2.4338684,5.4447327
1517,2.46727,5.494766
1518,2.4983368,5.502655
1519,2.5082855,5.5573883
1520,2.4771576,5.5433655
1521,2.4633636,5.5686493
1522,2.450409,5.5750885
1523,2.4940186,5.6233826
1524,2.5105896,5.670395
1525,2.5480957,5.7339325
1526,2.5368805,5.7601013
1527,2.4890594,5.7933197
1528,2.4923706,5.8059845
1529,2.5256042,5.8278046
1530,2.5209198,5.8495026
1531,2.509552,5.868408
1532,2.519989,5.9096527
1533,2.5007172,5.956787
1534,2.5263824,5.9761353
1535,2.51474,6.0028534
1536,2.3898926,5.890854
1537,2.370285,5.8918457
1538,2.359192,5.894516
1539,2.338272,5.9198
1540,2.3042145,5.919922
1541,2.3048248,5.9204407
1542,2.3023376,5.9397583
1543,2.3016815,5.934601
1544,2.3184357,5.9788666
1545,2.3034363,5.9785767
1546,2.2812195,5.984848
1547,2.2819977,5.9905396
1548,2.261612,5.9396515
1549,2.287506,5.9396973
1550,2.3019257,5.932968
1551,2.2736359,5.945648
1552,2.2644806,5.902054
1553,2.247116,5.839386
1554,2.2461395,5.8035126
1555,2.2546997,5.7868958
1556,2.2255707,5.758835
1557,2.2099457,5.7275543
1558,2.1741333,5.6825714
1559,2.1397705,5.6225586
1560,2.108078,5.5713043
1561,2.0864563,5.5279694
1562,2.0681305,5.473297
1563,2.061142,5.4362335
1564,2.0693665,5.4145203
1565,2.0385437,5.377487
1566,2.0349426,5.3480835
1567,2.0206604,5.322052
1568,2.0071564,5.319214
1569,1.992218,5.2998505
1570,1.9780884,5.2719727
1571,1.969284,5.264435
1572,1.9632568,5.2802277
1573,1.9606628,5.2759705
1574,1.9599915,5.277832
1575,1.9760284,5.2978516
1576,1.9880371,5.320709
1577,1.9864655,5.346115
1578,1.9825134,5.3692627
1579,1.9879456,5.399231
1580,1.9930267,5.420639
1581,1.9957733,5.4461517
1582,1.9828186,5.487152
1583,1.9916382,5.5112
1584,1.9925842,5.5285034
1585,2.000183,5.552475
1586,1.9948273,5.5566254
1587,2.0111237,5.592636
1588,2.0123138,5.6123505
1589,2.0297394,5.6450806
1590,2.033966,5.66716
1591,2.0443115,5.694031
1592,2.0368652,5.708679
1593,2.0369568,5.7250977
1594,2.0549011,5.7380066
1595,2.055603,5.717407
1596,2.084488,5.720047
1597,2.0762482,5.7292175
1598,2.0572662,5.7064514
1599,2.0522156,5.6931
1600,2.061966,5.687149
1601,2.0920868,5.679245
1602,2.097519,5.6713715
1603,2.0739594,5.625595
1604,2.0704498,5.590027
1605,2.0597992,5.571228
1606,2.0457306,5.5237274
1607,2.009964,5.4696045
1608,2.0081787,5.4297943
1609,2.01268,5.406906
1610,1.996521,5.353653
1611,1.9804382,5.3178406
1612,1.9650574,5.2773743
1613,1.9439392,5.221527
1614,1.9288483,5.187622
1615,1.9228821,5.137512
1616,1.9163818,5.1005707
1617,1.9185791,5.0908813
1618,1.9065704,5.0650787
1619,1.8990784,5.0411377
1620,1.8816833,5.0184326
1621,1.8797607,5.005844
1622,1.8874359,4.9981995
1623,1.8922424,5.002472
1624,1.9000702,5.009659
1625,1.896164,4.997467
1626,1.9178009,5.0125275
1627,1.9138336,5.0199738
1628,1.9247894,5.035614
1629,1.9205322,5.0421295
1630,1.9315186,5.0571594
1631,1.9410858,5.0732727
1632,1.9489136,5.087372
1633,1.9732056,5.1065063
1634,1.9782562,5.1187286
1635,1.9918823,5.1280365
1636,1.9994202,5.150528
1637,2.0148163,5.1807404
1638,2.0375214,5.1919556
1639,2.0531769,5.188217
1640,2.0674896,5.208206
1641,2.0848694,5.21875
1642,2.1145935,5.236038
1643,2.1311035,5.259659
1644,2.1399536,5.2815857
1645,2.1582031,5.2744446
1646,2.1717072,5.272812
1647,2.1916046,5.2755737
1648,2.2019348,5.286087
1649,2.2250366,5.2940063
1650,2.2129364,5.27565
1651,2.2200012,5.262863
1652,2.2247772,5.2645264
1653,2.2267303,5.246475
1654,2.2495575,5.2210693
1655,2.224884,5.210083
1656,2.213791,5.1894226
1657,2.210144,5.146881
1658,2.2184753,5.1469116
1659,2.1976624,5.10524
1660,2.1978607,5.084839
1661,2.1683502,5.0530396
1662,2.144165,5.01355
1663,2.1270905,4.984436
1664,2.0983734,4.942917
1665,2.095871,4.8929596
1666,2.069748,4.8509674
1667,2.0544586,4.8198547
1668,2.0306091,4.783493
1669,2.023819,4.747162
1670,2.0072327,4.711914
1671,1.9972687,4.68544
1672,1.9811554,4.6417084
1673,1.9793854,4.608124
1674,1.9680481,4.574539
1675,1.9594421,4.535919
1676,1.9649353,4.50206
1677,1.9628601,4.4709015
1678,1.9707947,4.4665527
1679,1.978653,4.4608307
1680,1.9875641,4.4544525
1681,1.9909973,4.4443207
1682,1.9963989,4.431946
1683,2.0112762,4.435547
1684,2.0307617,4.436386
1685,2.0422516,4.4337006
1686,2.0566711,4.434799
1687,2.0688171,4.448532
1688,2.0693054,4.4518127
1689,2.0873718,4.4702454
1690,2.1128235,4.4986267
1691,2.1410217,4.5299225
1692,2.164627,4.549301
1693,2.188736,4.5862274
1694,2.1967468,4.602844
1695,2.2162323,4.60376
1696,2.2316437,4.612793
1697,2.2541656,4.6325226
1698,2.2615967,4.6503143
1699,2.2641907,4.639511
1700,2.281372,4.6488953
1701,2.282486,4.655243
1702,2.2957306,4.663986
1703,2.282318,4.6434937
1704,2.2873383,4.646057
1705,2.2872162,4.6429443
1706,2.2916412,4.6396484
1707,2.287323,4.635193
1708,2.2915802,4.637497
1709,2.272522,4.6145477
1710,2.248001,4.5897064
1711,2.240921,4.5706635
1712,2.2240295,4.542862
1713,2.1949005,4.5079956
1714,2.1821594,4.4822083
1715,2.1458282,4.4300385
1716,2.1156921,4.3790283
1717,2.0734406,4.322403
1718,2.0572662,4.2905426
1719,2.0347443,4.2418976
1720,2.003357,4.1960144
1721,1.9625549,4.126892
1722,1.9291534,4.0702972
1723,1.908783,4.0177
1724,1.8616486,3.9672241
1725,1.8457489,3.9209595
1726,1.8130035,3.8573914
1727,1.7833252,3.812851
1728,1.7585449,3.772522
1729,1.7206879,3.7002258
1730,1.7057953,3.6623993
1731,1.6841583,3.61409
1732,1.6475372,3.5465393
1733,1.6175995,3.496643
1734,1.6031647,3.4607544
1735,1.585144,3.4158325
1736,1.550705,3.3599854
1737,1.5197754,3.3054352
1738,1.5075378,3.274063
1739,1.4941406,3.2438507
1740,1.4971008,3.2274628
1741,1.4940643,3.1905518
1742,1.4702911,3.147873
1743,1.4543762,3.1241302
1744,1.4396515,3.0910797
1745,1.4391785,3.0758057
1746,1.4472198,3.0707245
1747,1.4433899,3.0603485
1748,1.4454498,3.0513153
1749,1.4440308,3.0410461
1750,1.440506,3.0345917
1751,1.4414215,3.0367432
1752,1.4458466,3.0386047
1753,1.44664,3.0363617
1754,1.4411469,3.036621
1755,1.456604,3.0477142
1756,1.4569092,3.0439758
1757,1.4490967,3.038208
1758,1.4397125,3.030899
1759,1.4344025,3.027954
1760,1.4381256,3.0415192
1761,1.4441681,3.051712
1762,1.4461975,3.0561829
1763,1.4531555,3.0626678
1764,1.455307,3.077652
1765,1.4540558,3.0825043
1766,1.4602051,3.0835571
1767,1.4585419,3.0882874
1768,1.4544067,3.0927734
1769,1.463028,3.1001434
1770,1.4660187,3.100891
1771,1.4601746,3.0982056
1772,1.4530487,3.094162
1773,1.4563293,3.1006317
1774,1.4680328,3.1113586
1775,1.468399,3.1114044
1776,1.4739227,3.1111908
1777,1.476471,3.1222382
1778,1.4820099,3.1175537
1779,1.4911499,3.1295013
1780,1.4998169,3.1266022
1781,1.5184784,3.1481323
1782,1.5343323,3.155838
1783,1.5473328,3.173706
1784,1.5619965,3.1827698
1785,1.5770721,3.203247
1786,1.5861206,3.2136383
1787,1.6011353,3.2239227
1788,1.6197662,3.2461243
1789,1.6377258,3.2740326
1790,1.6692352,3.3016968
1791,1.6860962,3.3309631
1792,1.7041626,3.3555908
1793,1.7300262,3.3906097
1794,1.7478027,3.4085388
1795,1.7580261,3.4346313
1796,1.7789307,3.471527
1797,1.8028717,3.5013428
1798,1.8293762,3.54628
1799,1.8413239,3.5774536
1800,1.8577118,3.6084595
1801,1.8791199,3.6484222
1802,1.901825,3.6842651
1803,1.9089813,3.7198792
1804,1.9352417,3.7643433
1805,1.9437256,3.7934723
1806,1.965744,3.823059
1807,1.9707489,3.8503876
1808,1.9830322,3.876892
1809,1.9745331,3.9153137
1810,1.9764557,3.933258
1811,1.9837952,3.9747925
1812,1.9828644,4.0060883
1813,1.965622,4.010681
1814,1.9732208,4.003357
1815,1.9733124,4.0379486
1816,1.9519653,4.0374756
1817,1.904068,4.017395
1818,1.9023438,4.026703
1819,1.8886719,4.0088654
1820,1.8721619,3.9822235
1821,1.9003448,4.012558
1822,1.8980408,4.017456
1823,1.853363,4.0147247
1824,1.8757019,4.0448303
1825,1.8590698,4.0150604
1826,1.8282013,3.9792786
1827,1.807312,3.935852
1828,1.7803192,3.908432
1829,1.7717133,3.8772736
1830,1.7657013,3.8726501
1831,1.7637177,3.8628387
1832,1.7635498,3.8535461
1833,1.7385254,3.8415375
1834,1.7316284,3.8294373
1835,1.7433624,3.8258362
1836,1.7440491,3.836502
1837,1.7475128,3.8371277
1838,1.7402649,3.8322144
1839,1.7534332,3.8366547
1840,1.761322,3.8412018
1841,1.7708893,3.8560944
1842,1.7659302,3.8533478
1843,1.7769012,3.865631
1844,1.77771,3.877716
1845,1.7964172,3.8951263
1846,1.8047333,3.9030151
1847,1.8119202,3.919815
1848,1.8240967,3.946045
1849,1.8265533,3.951538
1850,1.8360443,3.969345
1851,1.8512726,3.9891815
1852,1.8526764,3.9954681
1853,1.8585968,4.0115814
1854,1.8724823,4.029236
1855,1.8777313,4.0483704
1856,1.8865509,4.066025
1857,1.8997498,4.096588
1858,1.913269,4.1124268
1859,1.9166107,4.1326904
1860,1.9240265,4.1498413
1861,1.9280243,4.1711426
1862,1.946701,4.200241
1863,1.9602661,4.2197876
1864,1.989624,4.2579346
1865,1.9943848,4.2721252
1866,1.9966888,4.2910004
1867,2.0152435,4.3233795
1868,2.0271912,4.356949
1869,2.0462189,4.3820496
1870,2.0694733,4.4144287
1871,2.0784302,4.4565735
1872,2.091751,4.4943237
1873,2.1081238,4.5173645
1874,2.1216736,4.5502777
1875,2.1400604,4.5701294
1876,2.151001,4.597748
1877,2.1615753,4.6243286
1878,2.1840057,4.64682
1879,2.2080536,4.6970215
1880,2.2079926,4.7138214
1881,2.2420654,4.7622375
1882,2.2365417,4.778244
1883,2.237381,4.8009644
1884,2.254547,4.8292694
1885,2.2662048,4.8570404
1886,2.2760162,4.8701477
1887,2.2783813,4.8869934
1888,2.2732086,4.8885345
1889,2.2608795,4.9101715
1890,2.2605438,4.9118347
1891,2.2421265,4.9128723
1892,2.2723694,4.93985
1893,2.2899628,4.9633026
1894,2.316742,5.0258484
1895,2.309143,5.027649
1896,2.298355,5.037201
1897,2.2985077,5.074066
